# 1.16.2 VA	1.17 VA	entry evidence	prologue
# Generated by scripts/audit-1170-hook-targets.py --promote.
#
# Rows from the signature and code-reference maps that ALSO pass the detour checks:
# the 1.17 destination is a real function ENTRY -- by the image's own forward references,
# by .pdata declaring a function start there, or by .pdata declaring no function that
# CONTAINS it (an unwindless leaf) -- and its first five bytes relocate. Those two facts
# are what a MinHook detour needs and what a signature match does not supply.
#
# THIS FILE IS NOT WIRED INTO THE BUILD, and must not be. er-game-base/build.rs reads it
# as AUDITED_DETOURS and then writes `let _ = AUDITED_DETOURS;`, because entry-and-prologue
# is not SEMANTIC identity: HUD_WEAPON_SLOT_UPDATE (0x8d2110) passes every check here and
# is paired with a 1.17 function sharing 18% of its instruction shape. Feeding these rows
# to the detour table put the 2026-08-29 crash straight back. The detour licence comes from
# the byte comparison in rva-map-1162-to-1170.needed-verified.tsv; this is a reading aid
# for the rows that remain refused.
#
# It also audits addresses carried from rva-map-1162-to-1170.data.tsv, which are GLOBALS.
# A detour verdict on a global is meaningless -- nothing hooks a datum -- so read a row
# here as `the entry/prologue checks say this much`, never as `this may carry a hook`.
#
# This exists because allowing un-audited rows to carry detours cost a boot: on
# 2026-08-29 er-armament-icons installed five of them and the game died at the first
# overlay draw, having lived when the same hooks were refused as unmapped.
0x140e6e8d0	0x140e706d0	1 call, 0 jmp, 0 ptr	8B relocatable
0x140e6f200	0x140e71000	26 call, 0 jmp, 0 ptr	5B relocatable
0x140e6fb50	0x140e71950	5 call, 0 jmp, 0 ptr	8B relocatable
0x140e70920	0x140e72720	4 call, 0 jmp, 0 ptr	5B relocatable
0x140e70960	0x140e72760	6 call, 14 jmp, 0 ptr	5B relocatable
0x140e709f0	0x140e727f0	4 call, 0 jmp, 0 ptr	9B relocatable
0x140e70c00	0x140e72a00	1 call, 0 jmp, 0 ptr	8B relocatable
0x140e77490	0x140e79290	7 call, 0 jmp, 0 ptr	5B relocatable
0x140e8d590	0x140e8f390	1 call, 0 jmp, 0 ptr	11B relocatable
0x140eb54c0	0x140eb72c0	44 call, 0 jmp, 0 ptr	6B relocatable
0x140eb5530	0x140eb7330	39 call, 1 jmp, 0 ptr	6B relocatable
0x140eb5570	0x140eb7370	33 call, 0 jmp, 0 ptr	6B relocatable
0x140ec9530	0x140ecb330	5 call, 0 jmp, 0 ptr	6B relocatable
0x141140ec0	0x141142cc0	112 call, 0 jmp, 0 ptr	5B relocatable
0x14114bf10	0x14114dd10	29 call, 0 jmp, 0 ptr	7B relocatable
0x14116a910	0x14116c710	4 call, 0 jmp, 0 ptr	5B relocatable
0x141198e50	0x14119ac50	4 call, 2 jmp, 0 ptr	5B relocatable
0x1411a8900	0x1411aa700	3 call, 0 jmp, 0 ptr	6B relocatable
0x1411ced80	0x1411d0b80	6 call, 0 jmp, 0 ptr	5B relocatable
0x141653350	0x141655150	4 call, 3 jmp, 0 ptr	8B relocatable
0x1419e0e10	0x1419e2c10	44 call, 0 jmp, 0 ptr	5B relocatable
0x1419e5830	0x1419e7630	8 call, 1 jmp, 0 ptr	6B relocatable
0x1419eaa20	0x1419ec820	6 call, 2 jmp, 0 ptr	5B relocatable
0x141aeae60	0x141aecc60	4 call, 0 jmp, 0 ptr	6B relocatable
0x141aeaf40	0x141aecd40	5 call, 0 jmp, 0 ptr	6B relocatable
0x141b3bda0	0x141b3dba0	1 call, 0 jmp, 0 ptr	5B relocatable
0x141eb97a0	0x141ebb5a0	29454 call, 89 jmp, 0 ptr	5B relocatable
0x141eba960	0x141ebc760	2139 call, 0 jmp, 0 ptr	9B relocatable
0x141f6bad0	0x141f6d8d0	0 call, 0 jmp, 1 ptr	5B relocatable
0x1420b5c40	0x1420b7a40	141 call, 194 jmp, 0 ptr	5B relocatable
0x1420b6370	0x1420b8170	7 call, 0 jmp, 0 ptr	5B relocatable
0x1420b63c0	0x1420b81c0	26 call, 7 jmp, 0 ptr	5B relocatable
0x1420b6ac0	0x1420b88c0	35 call, 21 jmp, 0 ptr	5B relocatable
0x14223a130	0x14223c8c0	3 call, 0 jmp, 0 ptr	5B relocatable
0x1423f1bf0	0x1423f4400	9 call, 1 jmp, 0 ptr	5B relocatable
0x14240a1f0	0x14240ca00	7 call, 0 jmp, 0 ptr	6B relocatable
0x14240a2a0	0x14240cab0	5 call, 0 jmp, 0 ptr	5B relocatable
0x14240c270	0x14240ea80	6 call, 0 jmp, 0 ptr	5B relocatable
0x14240f490	0x142411ca0	3 call, 0 jmp, 0 ptr	11B relocatable
0x14240fd70	0x142412580	0 call, 0 jmp, 1 ptr	5B relocatable
0x1424129b0	0x1424151c0	2 call, 0 jmp, 0 ptr	9B relocatable
0x142413860	0x142416070	1 call, 0 jmp, 0 ptr	6B relocatable
0x1424142e0	0x142416af0	1 call, 0 jmp, 0 ptr	6B relocatable
0x14251c480	0x14251ec90	0 call, 0 jmp, 4917 ptr	6B relocatable
0x14269d7b0	0x14269ffc0	2 call, 0 jmp, 0 ptr	5B relocatable
0x1429c8e48	0x1429cbe48	0 call, 0 jmp, 15 ptr	7B relocatable
0x1429c8e58	0x1429cbe58	0 call, 0 jmp, 1 ptr	6B relocatable
0x142a8f9e8	0x142a92a68	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	5B relocatable
0x142a93a60	0x142a96ae0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142a94318	0x142a97398	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142a94a70	0x142a97af0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142aaabf8	0x142aadc78	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142ac72a0	0x142aca320	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	7B relocatable
0x142ad5400	0x142ad8480	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	9B relocatable
0x142ad82f8	0x142adb378	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142aebba0	0x142aeec20	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142afa070	0x142afd0f0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b03550	0x142b065d0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b229f8	0x142b25a78	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b26468	0x142b294e8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b26500	0x142b29580	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	5B relocatable
0x142b27330	0x142b2a3b0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	12B relocatable
0x142b27788	0x142b2a808	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b28100	0x142b2b180	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b62c70	0x142b65d20	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	5B relocatable
0x142b63bb0	0x142b66c60	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142b80128	0x142b831d8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	7B relocatable
0x142b80278	0x142b83328	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x142ba4c80	0x142ba7d70	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	7B relocatable
0x142f05a60	0x142f08bc0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x1430a3ef0	0x1430a7030	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143b37c98	0x143b3bca8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143b39848	0x143b3d858	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143b48ff0	0x143b4d050	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d5b0f8	0x143d5f158	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d5dea8	0x143d61f08	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d5df38	0x143d61f98	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d60ec8	0x143d64f28	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d61dc0	0x143d65e20	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d65f88	0x143d69ff8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d675c0	0x143d6b630	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d67a50	0x143d6bac0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d67bd0	0x143d6bc40	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d68078	0x143d6c0e8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d687a0	0x143d6c810	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d691d8	0x143d6d248	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d69890	0x143d6d900	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d69918	0x143d6d988	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d69ba8	0x143d6dc18	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d6b7b0	0x143d6f820	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d6b880	0x143d6f8f0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d6c5e8	0x143d70658	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d6d8d0	0x143d71940	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d6ea58	0x143d72ac8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d70847	0x143d748b8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d71580	0x143d755f0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d715e0	0x143d75650	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d71620	0x143d75690	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d71c48	0x143d75cb8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d73e58	0x143d77ec8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d73fb8	0x143d78028	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d74868	0x143d788d8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d74ae8	0x143d78b58	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d75870	0x143d798e8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d75f28	0x143d79f98	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d7a4d0	0x143d7e540	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d7b0c0	0x143d7f130	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d7c088	0x143d800f8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d7d4f8	0x143d81568	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d81ee8	0x143d85f58	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d83148	0x143d871b8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d839b8	0x143d87a28	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d8567c	0x143d896fc	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d856a0	0x143d89720	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d86bd8	0x143d8ac58	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d86c58	0x143d8acd8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d872e0	0x143d8b360	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x143d87350	0x143d8b3d0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144588e98	0x14458cf18	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144589390	0x14458d410	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x1445896a8	0x14458d728	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144589ad8	0x14458db58	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144589bdc	0x14458dc5c	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x14458b890	0x14458f910	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x14458b8a5	0x14458f925	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144593250	0x1445972d0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x1447ef360	0x1447f33e0	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144843038	0x1448470b8	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x1448464a8	0x14484a528	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144852f88	0x144857098	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x144853048	0x144857158	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
0x14485dc18	0x144861d28	no literal reference and no .pdata entry, but no declared function contains it either -- an unwindless leaf, not a mid-function landing	6B relocatable
#
# NOT promoted:
# 0x142a7e030 -> 0x142a810a0	patch-unsafe (loopne at 0x142a810a0 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142a90500 -> 0x142a93580	patch-unsafe (undecodable byte at 0x142a93580, 0B in)
# 0x142aa97e8 -> 0x142aac868	patch-unsafe (loopne at 0x142aac868 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142ac3ea8 -> 0x142ac6f28	patch-unsafe (loopne at 0x142ac6f28 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142ac71e0 -> 0x142aca260	patch-unsafe (loopne at 0x142aca260 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142ac7f20 -> 0x142acafa0	patch-unsafe (undecodable byte at 0x142acafa0, 0B in)
# 0x142b12b48 -> 0x142b15bc8	patch-unsafe (loopne at 0x142b15bc8 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142b264f0 -> 0x142b29570	patch-unsafe (undecodable byte at 0x142b29574, 4B in)
# 0x142b265d0 -> 0x142b29650	patch-unsafe (loopne at 0x142b29650 branches out of the patch window, and MinHook refuses LOOPNZ/LOOPZ/LOOP/JCXZ/JECXZ rather than relocating them)
# 0x142bfe088 -> 0x142c011e8	patch-unsafe (undecodable byte at 0x142c011e8, 0B in)
# 0x143b39470 -> 0x143b3d480	patch-unsafe (undecodable byte at 0x143b3d480, 0B in)
# 0x143d69920 -> 0x143d6d990	overlaps the previous target
# 0x143d85680 -> 0x143d89700	overlaps the previous target
# 0x143d87358 -> 0x143d8b3d8	overlaps the previous target
# 0x143d87360 -> 0x143d8b3e0	overlaps the previous target
# 0x14485dc20 -> 0x144861d30	overlaps the previous target
